Team,Player,Min,ToquesCentroÁrea,Recuperaciones entre 5 segundos %,Recuperaciones entre 10 segundos %,Recuperaciones Campo Rival/90,PsFwdHighPrsrCmp%,PsCmpSoP,ProgCarry,PérdidasCampoRival,PerdidasCampoPropio,PasesCmpCampoRival,Pases en Ultimo Tercio,LBPOppHalf,LBPOwnHalf,LBP,Juego dentro del área,juego interior,IntoOutRuns,InBehindRuns,HighTurnovers,HighPrsrBallWon,HighPrsrApp,GrndDlWn,FwdPass%,FwdPass,ExpG/Shot,Disposs,ClrncD3,CambiosOrientación,BgChncCrtd,%PassRight,%PassLeft,%PassFwd,TakeOn,PsRec,KeyPass,Int,Duels,Crosses,BgChnc,Aerials,1v1,Touches,PsAtt,Pass%,Ps%InA3rd,Chance,Ast,xA,Goal,ExpG,ShotExcBlk,Shot,SOG,OnTarget%,Tackle%,Duel%,Aerial%,Recovery,Date,GameKey,Opponent,PlayerClean,Position
ELC,F. Buonanotte (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,F. Buonanotte,Substitute
ELC,N. Al Lal (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,N. Al Lal,Substitute
ELC,M. Barzic (Substitute),0.0,0.0,54.2,58.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-17,2026-08-17_DEP-ELC,DEP,M. Barzic,Substitute
ELC,M. Dituro (Goalkeeper),90.0,0.0,27.3,27.3,1.0,60.0,0.0,4.0,0.0,18.0,3.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,61.5,32.0,0.0,0.0,0.0,5.0,0.0,11.5,26.9,61.5,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,52.0,65.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2026-08-23,2026-08-23_ELC-BAR,BAR,M. Dituro,Goalkeeper
ELC,Tete Morente (Midfielder),64.0,0.0,27.3,27.3,1.41,66.7,1.0,0.0,14.0,0.0,1.0,12.0,1.0,0.0,1.0,0.0,4.0,0.0,7.0,2.0,0.0,17.0,0.0,27.8,5.0,0.0,1.0,0.0,1.0,0.0,5.6,38.9,27.8,0.0,20.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,27.0,18.0,66.7,58.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,100.0,1.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Tete Morente,Midfielder
ELC,Víctor Chust (Defender),90.0,0.0,27.3,27.3,8.0,80.0,2.0,11.0,6.0,6.0,4.0,1.0,3.0,16.0,19.0,0.0,1.0,1.0,0.0,6.0,0.0,22.0,2.0,36.7,22.0,0.0,0.0,1.0,8.0,0.0,30.0,16.7,36.7,0.0,44.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,75.0,60.0,91.7,100.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,50.0,50.0,,8.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Víctor Chust,Defender
ELC,Gonzalo Villar (Midfielder),90.0,0.0,27.3,27.3,5.0,57.1,0.0,3.0,7.0,4.0,0.0,13.0,4.0,2.0,6.0,0.0,6.0,0.0,2.0,7.0,0.0,32.0,5.0,20.0,9.0,0.0,1.0,0.0,2.0,2.0,20.0,22.2,20.0,3.0,38.0,2.0,1.0,15.0,1.0,0.0,3.0,3.0,62.0,45.0,86.7,92.3,2.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,,50.0,40.0,33.3,6.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Gonzalo Villar,Midfielder
ELC,D. Affengruber (Defender),90.0,1.0,27.3,27.3,4.0,50.0,0.0,3.0,4.0,8.0,0.0,4.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,4.0,2.0,17.0,0.0,29.8,14.0,0.076,1.0,1.0,1.0,0.0,12.8,31.9,29.8,0.0,34.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,62.0,47.0,78.7,50.0,0.0,0.0,0.0,0.0,0.08,1.0,1.0,0.0,0.0,0.0,33.3,100.0,4.0,2026-08-23,2026-08-23_ELC-BAR,BAR,D. Affengruber,Defender
ELC,Germán Valera (Wing Back),90.0,0.0,27.3,27.3,4.0,50.0,0.0,7.0,11.0,5.0,0.0,13.0,3.0,1.0,4.0,0.0,3.0,0.0,10.0,7.0,0.0,12.0,2.0,14.8,4.0,0.0,1.0,1.0,0.0,0.0,40.7,3.7,14.8,4.0,25.0,2.0,0.0,6.0,2.0,0.0,1.0,4.0,53.0,27.0,81.5,69.2,2.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,100.0,33.3,0.0,4.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Germán Valera,Wing Back
ELC,Marc Aguado (Midfielder),64.0,0.0,27.3,27.3,2.81,20.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,2.0,40.0,10.0,0.0,0.0,1.0,1.0,0.0,12.0,24.0,40.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,25.0,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,66.7,,2.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Marc Aguado,Midfielder
ELC,Fer Niño (Striker),69.0,0.0,27.3,27.3,1.3,50.0,0.0,1.0,10.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,3.0,0.0,50.0,3.0,11.1,2.0,0.0,2.0,0.0,0.0,0.0,38.9,33.3,11.1,1.0,12.0,0.0,1.0,15.0,0.0,0.0,8.0,1.0,29.0,18.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,46.7,50.0,1.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Fer Niño,Striker
ELC,F. Redondo (Defender),81.0,0.0,27.3,27.3,8.89,50.0,0.0,4.0,1.0,7.0,2.0,3.0,2.0,10.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,22.0,3.0,32.1,17.0,0.0,0.0,1.0,3.0,0.0,30.2,30.2,32.1,1.0,27.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,63.0,53.0,86.8,100.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,50.0,57.1,100.0,8.0,2026-08-23,2026-08-23_ELC-BAR,BAR,F. Redondo,Defender
ELC,A. Houary (Midfielder),64.0,1.0,27.3,27.3,2.81,80.0,0.0,4.0,6.0,9.0,3.0,8.0,2.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,0.0,35.0,1.0,24.1,7.0,0.349,4.0,0.0,2.0,0.0,37.9,13.8,24.1,4.0,27.0,0.0,1.0,9.0,1.0,1.0,0.0,4.0,47.0,29.0,82.8,75.0,0.0,0.0,0.02,0.0,0.35,1.0,1.0,0.0,0.0,,11.1,,2.0,2026-08-23,2026-08-23_ELC-BAR,BAR,A. Houary,Midfielder
ELC,Buba Sangaré (Wing Back),90.0,0.0,27.3,27.3,1.0,0.0,0.0,4.0,10.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,0.0,34.0,1.0,23.1,6.0,0.0,0.0,0.0,0.0,0.0,3.8,34.6,23.1,4.0,20.0,0.0,0.0,9.0,0.0,0.0,2.0,4.0,41.0,26.0,73.1,50.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,11.1,0.0,1.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Buba Sangaré,Wing Back
ELC,Pedro Bigas (Substitute),9.0,0.0,27.3,27.3,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.7,1.0,0.0,0.0,0.0,2.0,0.0,50.0,16.7,16.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,66.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2026-08-23,2026-08-23_ELC-BAR,BAR,Pedro Bigas,Substitute
ELC,E. Ponce (Substitute),21.0,0.0,27.3,27.3,4.29,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,17.0,3.0,0.0,0.0,0.072,0.0,0.0,0.0,1.0,40.0,20.0,0.0,0.0,5.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,12.0,5.0,100.0,100.0,1.0,0.0,0.05,0.0,0.07,1.0,1.0,1.0,100.0,100.0,80.0,50.0,1.0,2026-08-23,2026-08-23_ELC-BAR,BAR,E. Ponce,Substitute
